Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2016-09-25,1.54,61352.25,3272.01,38679.78,24.0,19376.46,19358.68,17.78,0.0,conventional,2016,Syracuse
2016-09-04,1.32,472090.23,153239.51,247684.74,4575.47,66590.51,66372.28,2.95,215.28,conventional,2016,Sacramento
2016-11-06,1.49,183542.31,98949.98,22891.61,95.0,61605.72,43571.99,17499.01,534.72,conventional,2016,NewOrleansMobile
2015-03-08,1.6,6095.01,18.08,353.34,0.0,5723.59,5723.59,0.0,0.0,organic,2015,HarrisburgScranton
2015-10-25,1.01,191180.56,117736.07,17516.63,646.78,55281.08,51959.11,3321.97,0.0,conventional,2015,NewOrleansMobile
2017-01-01,1.77,7545.82,593.56,6565.28,0.0,386.98,280.0,106.98,0.0,organic,2017,Detroit
2015-06-28,1.59,71801.27,3449.4,58422.4,3.16,9926.31,4277.9,5648.41,0.0,organic,2015,GreatLakes
2016-04-24,1.63,3752.94,0.0,232.87,0.0,3520.07,1805.18,1714.89,0.0,organic,2016,Syracuse
2016-06-05,0.67,1197277.61,644911.82,271580.08,17419.32,263366.39,131405.15,131926.52,34.72,conventional,2016,PhoenixTucson
2017-04-23,1.6,197179.76,28028.44,69003.58,4.7,100143.04,86815.31,13327.73,0.0,organic,2017,California
2017-06-25,2.22,14667.26,1527.5,6647.85,4.84,6487.07,6487.07,0.0,0.0,organic,2017,Philadelphia
2016-02-14,0.7,6349601.68,3382976.58,1416070.96,718463.59,832090.55,662650.24,147944.33,21495.98,conventional,2016,SouthCentral
2015-08-30,1.69,11459.06,4328.13,3911.96,0.0,3218.97,2383.33,835.64,0.0,organic,2015,WestTexNewMexico
2017-09-03,2.89,30853.99,1289.56,12808.63,8.84,16746.96,938.52,15793.0,15.44,organic,2017,Seattle
2016-07-31,1.16,340176.41,133525.93,51178.25,23139.38,132332.85,122542.75,5808.23,3981.87,conventional,2016,Detroit
2015-12-27,1.48,7986.08,9.65,775.99,39.82,7160.62,7149.89,10.73,0.0,organic,2015,Boston
2017-09-24,1.83,263801.67,172557.9,22851.75,114.09,68277.93,39067.53,29207.07,3.33,conventional,2017,Orlando
2015-08-09,1.1,4786334.13,105393.94,3894801.66,9116.57,777021.96,722077.58,54944.38,0.0,conventional,2015,Northeast
2018-01-28,1.12,105025.45,66653.8,1971.68,6961.61,29438.36,20717.06,8682.47,38.83,conventional,2018,Boise
2016-11-27,1.18,122037.93,31680.35,2782.97,0.0,87574.61,84151.11,3423.5,0.0,organic,2016,SouthCentral
2016-11-20,0.99,670051.41,407045.54,40680.13,11622.63,210703.11,109832.07,100871.04,0.0,conventional,2016,WestTexNewMexico
2015-06-14,0.53,1353850.06,1046887.77,180388.89,4263.45,122309.95,94240.24,28069.71,0.0,conventional,2015,PhoenixTucson
2016-07-31,1.56,113650.17,4140.74,54282.79,4197.48,51029.16,32863.37,18165.79,0.0,organic,2016,Midsouth
2015-02-08,1.19,236434.37,155193.87,21932.31,59.0,59249.19,25516.89,33732.3,0.0,conventional,2015,Tampa
2015-07-05,1.92,40423.05,5132.41,25315.81,77.27,9897.56,7044.08,2853.48,0.0,organic,2015,Plains
2016-10-09,1.37,135059.42,1117.12,68716.59,112.39,65113.32,65113.32,0.0,0.0,conventional,2016,BuffaloRochester
2015-11-22,1.09,52875.58,25408.86,3255.97,6662.8,17547.95,17530.67,4.32,12.96,conventional,2015,Boise
2015-11-29,1.46,9412.9,5706.47,278.7,0.0,3427.73,3427.73,0.0,0.0,organic,2015,DallasFtWorth
2016-10-30,1.72,2364424.49,118904.18,1616421.48,12120.21,616978.62,587560.44,28141.79,1276.39,conventional,2016,Northeast
2015-08-16,1.65,7244.44,115.46,5312.72,0.0,1816.26,533.33,1282.93,0.0,organic,2015,Roanoke
2017-04-16,1.36,3543152.49,561509.96,1337527.18,255439.7,1388675.65,937394.9,394791.96,56488.79,conventional,2017,GreatLakes
2018-02-04,1.15,113023.35,5795.04,77127.19,87.42,30013.7,7708.12,22305.58,0.0,conventional,2018,Syracuse
2018-01-21,1.26,460708.82,192219.39,122174.21,17624.92,128690.3,121675.53,4729.22,2285.55,conventional,2018,SanDiego
2015-09-13,1.16,1479334.84,20526.41,1208256.11,1030.24,249522.08,181277.74,68237.18,7.16,conventional,2015,NewYork
2017-12-03,1.31,6184.48,14.31,758.19,0.0,5411.98,5411.98,0.0,0.0,organic,2017,GrandRapids
2015-03-15,1.5,644584.67,235569.01,258475.58,5308.79,145231.29,109325.32,35905.97,0.0,organic,2015,TotalUS
2015-06-21,1.5,108655.36,1254.83,47845.57,5424.52,54130.44,54130.44,0.0,0.0,conventional,2015,BuffaloRochester
2017-04-09,1.06,7728.45,301.9,1339.32,0.0,6087.23,1287.81,4799.42,0.0,organic,2017,Indianapolis
2016-03-27,2.23,25593.44,1256.99,22352.86,0.0,1983.59,1983.59,0.0,0.0,organic,2016,SanFrancisco
2018-03-18,1.32,15940.36,459.28,3325.39,86.58,12069.11,10904.32,1164.79,0.0,organic,2018,RichmondNorfolk
2016-01-24,1.21,4412280.93,75379.6,2940359.34,66877.99,1329664.0,1234678.31,94980.47,5.22,conventional,2016,Northeast
2017-04-23,1.67,50574.88,144.02,46354.05,0.0,4076.81,4072.37,4.44,0.0,organic,2017,Chicago
2015-09-13,1.87,29440.58,4265.73,14930.59,69.77,10174.49,8144.24,2030.25,0.0,organic,2015,Plains
2017-06-11,1.94,10265.31,3437.29,3283.35,0.0,3544.67,1695.24,1849.43,0.0,organic,2017,PhoenixTucson
2018-01-28,1.21,267305.91,63753.71,104053.12,1743.34,97755.74,87331.26,10414.48,10.0,conventional,2018,RichmondNorfolk
2017-05-21,1.71,139635.02,1486.31,72163.62,56.41,65928.68,63239.7,2270.93,418.05,conventional,2017,BuffaloRochester
2015-01-04,0.99,668086.0,117454.09,429518.41,5553.6,115559.9,67894.33,47661.52,4.05,conventional,2015,Denver
2017-09-17,2.58,3993.7,226.97,907.87,0.0,2858.86,786.67,2072.19,0.0,organic,2017,Jacksonville
2018-03-11,1.16,788107.23,159389.01,205340.23,16598.6,406779.39,156327.39,250452.0,0.0,conventional,2018,Denver
2015-07-05,1.16,275670.52,42042.96,103086.21,40891.64,89649.71,88239.15,1410.56,0.0,conventional,2015,RaleighGreensboro
2018-02-25,1.45,15973.44,601.22,2864.17,0.0,12410.38,10325.46,2084.92,0.0,organic,2018,Detroit
2017-02-26,1.23,30803.34,3411.42,5012.15,25.84,22353.93,516.54,21837.39,0.0,organic,2017,Portland
2017-03-12,1.32,239083.77,145739.86,25219.09,271.03,67853.79,51341.55,9832.24,6680.0,conventional,2017,NewOrleansMobile
2016-04-17,0.98,4154218.26,441314.08,2322236.11,508030.41,882637.66,603191.07,210717.86,68728.73,conventional,2016,GreatLakes
2017-10-29,1.52,90393.33,30939.52,20179.35,1067.37,38207.09,32383.14,5823.95,0.0,conventional,2017,Pittsburgh
2016-01-10,1.01,218460.75,77169.1,28510.27,34.37,112747.01,89122.24,23596.15,28.62,conventional,2016,StLouis
2015-06-21,1.52,673720.54,161726.05,396191.28,29789.01,86014.2,84970.33,1043.87,0.0,conventional,2015,SanFrancisco
2016-07-24,0.94,1188812.12,651630.85,228112.66,4388.77,304679.84,281847.87,14107.32,8724.65,conventional,2016,DallasFtWorth
2016-06-26,0.85,3258184.45,1295216.97,655947.51,105879.74,1201140.23,1091515.32,84463.35,25161.56,conventional,2016,LosAngeles
2017-07-02,1.51,192007.39,2073.97,71125.6,51887.02,66920.8,45887.04,4128.48,16905.28,conventional,2017,GrandRapids
2016-02-21,1.09,752336.04,39220.29,483562.05,125838.6,103715.1,93141.66,10558.8,14.64,conventional,2016,Chicago
2016-10-02,2.3,3772.67,2847.79,212.49,0.0,712.39,706.67,5.72,0.0,organic,2016,Orlando
2016-05-29,1.55,2913.64,0.0,328.12,0.0,2585.52,1246.03,1339.49,0.0,organic,2016,Syracuse
2017-07-02,1.26,5513.09,0.0,1338.51,0.0,4174.58,30.22,4144.36,0.0,organic,2017,Louisville
2016-01-10,1.08,80027.43,11524.93,17132.02,0.0,51370.48,41151.84,10218.64,0.0,organic,2016,LosAngeles
2018-02-25,1.47,47421.15,1626.3,7913.27,49.45,37832.13,37822.13,10.0,0.0,organic,2018,BaltimoreWashington
2016-08-28,1.52,4650.34,713.43,225.29,0.0,3711.62,3503.01,208.61,0.0,organic,2016,Pittsburgh
2017-12-03,1.07,504933.0,263807.0,32457.0,1390.0,207280.0,137581.0,66640.0,3058.0,conventional,2017,Atlanta
2015-01-25,1.07,140855.47,95428.54,8371.74,11082.07,25973.12,24183.43,1789.69,0.0,conventional,2015,Nashville
2017-05-07,2.25,16765.51,2383.48,6793.53,18.88,7569.62,7569.62,0.0,0.0,organic,2017,Philadelphia
2015-08-30,1.52,2181.39,790.6,61.61,0.0,1329.18,713.13,616.05,0.0,organic,2015,Pittsburgh
2017-10-15,1.84,174355.0,2928.11,35554.07,556.45,135316.37,127686.14,7630.23,0.0,organic,2017,Midsouth
2015-02-22,1.51,8785.09,5027.44,3605.45,0.0,152.2,148.87,3.33,0.0,organic,2015,Sacramento
2017-10-15,1.58,25031589.09,8769357.86,8534404.17,392119.12,7335707.94,5387869.35,1893510.99,54327.6,conventional,2017,TotalUS
2018-03-04,1.69,133768.12,20987.96,52637.04,92.18,60050.94,59997.6,53.34,0.0,organic,2018,NewYork
2017-08-13,2.21,139016.53,27834.92,44902.56,0.0,66279.05,66110.1,168.95,0.0,organic,2017,California
2015-01-18,1.64,1426.87,91.85,137.49,0.0,1197.53,1197.53,0.0,0.0,organic,2015,BuffaloRochester
2017-07-02,1.98,34696.48,88.99,33041.8,0.0,1565.69,1565.69,0.0,0.0,organic,2017,Chicago
2017-09-10,2.12,5927.43,250.97,826.99,0.0,4849.47,4658.17,191.3,0.0,organic,2017,Orlando
2016-12-04,0.98,5062952.53,1916640.11,1449671.84,86152.75,1610487.83,1553052.29,27829.79,29605.75,conventional,2016,California
2015-01-25,1.28,211991.09,133616.3,29418.39,91.59,48864.81,22591.61,26273.2,0.0,conventional,2015,Orlando
2017-12-31,1.31,3652549.7,235982.42,2537022.88,7412.85,872131.55,658153.52,213974.56,3.47,conventional,2017,Northeast
2015-10-04,1.28,388205.8,14121.46,268719.03,754.42,104610.89,91635.61,12975.28,0.0,conventional,2015,Philadelphia
2017-05-28,2.04,20860.14,20.57,1658.97,0.0,19180.6,17542.21,1638.39,0.0,organic,2017,Boston
2017-07-09,2.36,3562.52,1253.12,1982.16,0.0,327.24,322.03,5.21,0.0,organic,2017,Sacramento
2016-02-14,0.99,283960.43,71137.02,118416.48,18499.75,75907.18,73208.05,2699.13,0.0,conventional,2016,RaleighGreensboro
2016-12-18,1.14,161136.65,908.23,109288.75,4631.16,46308.51,42335.09,3947.09,26.33,conventional,2016,GrandRapids
2017-12-17,1.37,5789.43,69.75,79.68,0.0,5640.0,5633.33,6.67,0.0,organic,2017,NewOrleansMobile
2017-11-26,1.19,2153918.0,987928.0,327525.0,82683.0,755782.0,702784.0,16197.0,36801.0,conventional,2017,LosAngeles
2018-01-21,1.82,26704.98,60.87,2647.48,0.0,23996.63,21985.03,2011.6,0.0,organic,2018,Boston
2015-12-27,1.05,67099.38,20577.16,21592.44,2889.97,22039.81,21900.09,0.0,139.72,conventional,2015,Spokane
2015-03-22,1.25,41439.59,22334.06,12861.93,0.0,6243.6,6243.6,0.0,0.0,organic,2015,LosAngeles
2016-06-19,1.78,8904.41,250.6,3228.2,590.05,4835.56,4322.81,512.75,0.0,organic,2016,RaleighGreensboro
2017-12-24,1.68,8177.33,2716.18,3016.72,0.0,2444.43,2431.1,13.33,0.0,organic,2017,Sacramento
2017-11-26,2.01,17421.87,4744.62,393.21,85.58,12198.46,11998.0,200.46,0.0,organic,2017,Denver
2016-05-08,0.82,504149.45,216508.21,132765.13,6506.62,148369.49,95500.81,52832.8,35.88,conventional,2016,SouthCarolina
2017-12-31,0.8,221203.78,103506.03,30763.37,5224.82,81709.56,68828.14,12796.92,84.5,conventional,2017,Columbus
2017-04-30,1.26,240227.67,150982.37,24978.55,121.15,64145.6,26376.03,37214.57,555.0,conventional,2017,Jacksonville
2017-04-16,1.12,33122.75,9397.49,707.69,0.0,23017.57,22882.31,135.26,0.0,organic,2017,DallasFtWorth
2016-12-18,0.99,216881.3,2279.61,100542.31,1472.39,112586.99,23082.87,89485.68,18.44,conventional,2016,CincinnatiDayton
2016-01-17,1.08,447078.92,3556.39,328749.75,22335.05,92437.73,92437.73,0.0,0.0,conventional,2016,NorthernNewEngland
2016-04-24,1.46,4611.55,148.77,4237.89,1.96,222.93,0.0,222.93,0.0,organic,2016,Spokane
2016-08-21,1.08,381549.32,193878.0,58093.31,8868.16,120709.85,104376.41,16333.44,0.0,conventional,2016,SouthCarolina
2016-03-06,1.13,443386.65,136469.26,216299.79,19505.98,71111.62,71097.1,5.81,8.71,conventional,2016,Sacramento
2017-12-10,1.29,6253.08,0.0,729.87,0.0,5523.21,5523.21,0.0,0.0,organic,2017,GrandRapids
2018-02-25,1.16,97120.83,21800.62,24410.77,555.0,50354.44,21906.42,28350.8,97.22,conventional,2018,Spokane
2015-10-11,1.08,708914.17,16455.46,503813.92,119996.31,68648.48,65144.93,528.99,2974.56,conventional,2015,Chicago
2017-05-07,1.81,14463.73,649.49,5629.42,0.0,8184.82,441.48,7743.34,0.0,organic,2017,Detroit
2016-02-28,1.41,4791.05,173.5,2677.83,174.69,1765.03,1441.25,323.78,0.0,organic,2016,RichmondNorfolk
2016-07-10,1.08,389300.41,168421.0,87043.24,21153.33,112682.84,89946.17,22731.67,5.0,conventional,2016,SouthCarolina
2015-09-27,1.28,202457.31,114107.06,41995.26,142.31,46212.68,29149.95,17062.73,0.0,conventional,2015,Orlando
2017-05-07,1.98,21056.26,82.39,1772.56,0.0,19201.31,16567.99,2633.32,0.0,organic,2017,Boston
2017-10-22,1.43,206115.08,30373.68,111836.53,29.48,63875.39,62343.72,1531.67,0.0,conventional,2017,HarrisburgScranton
2017-07-02,1.42,71770.39,1523.49,47455.14,253.64,22538.12,19118.32,2184.8,1235.0,conventional,2017,Syracuse
2017-01-29,0.76,6449698.15,4041490.37,922431.65,173874.57,1311901.56,996674.85,306892.76,8333.95,conventional,2017,SouthCentral
2016-01-17,1.09,2913810.18,1721272.85,425617.01,16861.86,750058.46,507151.29,242855.86,51.31,conventional,2016,Southeast
2015-04-05,1.25,11676.65,10220.11,469.87,0.0,986.67,986.67,0.0,0.0,organic,2015,Houston
2017-11-05,1.82,20153.54,5256.51,49.26,0.0,14847.77,14847.77,0.0,0.0,organic,2017,Houston
2015-02-22,0.92,256174.52,178792.99,10819.78,346.88,66214.87,62873.75,3341.12,0.0,conventional,2015,NewOrleansMobile
2016-10-02,1.74,10476.39,788.72,7978.47,0.0,1709.2,746.49,962.71,0.0,organic,2016,Detroit
2018-02-18,1.39,9239.49,290.98,188.28,0.0,8760.23,8156.67,603.56,0.0,organic,2018,NewOrleansMobile
2016-01-24,1.46,8850.23,6.98,616.39,0.0,8226.86,8226.86,0.0,0.0,organic,2016,Boston
2017-10-01,1.61,32035.84,1696.86,3087.3,0.0,27251.68,27251.68,0.0,0.0,organic,2017,Philadelphia
2015-12-27,1.01,2580602.96,336673.7,1411808.83,254629.93,577490.5,400003.8,98401.09,79085.61,conventional,2015,GreatLakes
2016-11-06,3.12,19043.8,5898.49,10039.34,0.0,3105.97,3079.3,26.67,0.0,organic,2016,SanFrancisco
2017-01-15,1.01,291083.26,171326.01,35657.65,232.92,83866.68,60508.85,16912.83,6445.0,conventional,2017,NewOrleansMobile
2015-04-12,1.79,6687.31,1899.54,4739.12,0.0,48.65,40.54,8.11,0.0,organic,2015,Atlanta
2015-04-26,1.24,311879.23,1960.76,253562.76,79.62,56276.09,56259.03,17.06,0.0,conventional,2015,NorthernNewEngland
2018-03-25,1.1,316217.11,77628.91,88215.28,1928.8,148444.12,135644.21,11246.17,1553.74,conventional,2018,RichmondNorfolk
2018-03-18,1.4,428028.9,45178.07,315349.91,1354.16,66146.76,30679.34,34470.75,996.67,conventional,2018,NorthernNewEngland
2016-11-27,0.8,674184.53,415839.52,45217.58,9805.34,203322.09,104487.22,98716.81,118.06,conventional,2016,WestTexNewMexico
2017-10-29,1.45,374807.93,120962.4,209801.43,798.13,43245.97,42643.71,515.55,86.71,conventional,2017,Sacramento
2015-05-31,1.27,419158.75,296763.96,35493.31,57.9,86843.58,61102.87,25740.71,0.0,conventional,2015,MiamiFtLauderdale
2016-12-18,0.9,437170.79,106000.4,161104.63,14145.04,155920.72,115858.84,38951.6,1110.28,conventional,2016,SanDiego
2015-04-12,1.07,129397.39,66513.95,28065.91,9955.72,24861.81,23837.01,840.46,184.34,conventional,2015,Columbus
2016-10-30,1.52,255455.34,12252.61,185280.5,2879.09,55043.14,55043.14,0.0,0.0,conventional,2016,NorthernNewEngland
2017-03-26,1.85,14479.04,126.1,228.24,0.0,14124.7,14124.7,0.0,0.0,organic,2017,NorthernNewEngland
2015-01-04,1.29,19137.28,8040.64,6557.47,657.48,3881.69,3881.69,0.0,0.0,organic,2015,BaltimoreWashington
2015-08-23,0.85,1120172.03,679440.88,321325.08,8261.74,111144.33,102621.57,8502.23,20.53,conventional,2015,DallasFtWorth
2017-01-29,1.45,1469.92,0.0,938.08,0.0,531.84,193.33,338.51,0.0,organic,2017,Louisville
2017-05-14,2.22,12594.05,1455.55,9485.09,1.66,1651.75,1621.18,30.57,0.0,organic,2017,SanDiego
2017-12-10,1.67,23958.64,0.0,285.78,0.0,23672.86,23672.86,0.0,0.0,organic,2017,NorthernNewEngland
2015-12-13,1.03,124617.07,69742.59,21750.83,12957.84,20165.81,14642.3,4307.42,1216.09,conventional,2015,Columbus
2016-08-14,1.3,3134414.15,459026.42,1316694.09,217555.14,1141138.5,875058.46,239773.16,26306.88,conventional,2016,GreatLakes
2017-11-26,1.69,8466.46,133.12,2991.52,0.0,5341.82,3958.95,1382.87,0.0,organic,2017,CincinnatiDayton
2017-07-02,1.78,120458.72,2774.67,52195.81,1321.72,64166.52,34038.53,30127.99,0.0,organic,2017,Midsouth
2016-12-18,1.48,6429.27,693.2,13.9,0.0,5722.17,5309.07,413.1,0.0,organic,2016,Pittsburgh
2017-10-08,1.78,11837.2,2749.91,124.43,0.0,8962.86,8921.88,40.98,0.0,organic,2017,PhoenixTucson
2017-04-16,2.05,3200.29,0.0,177.01,0.0,3023.28,1159.85,1863.43,0.0,organic,2017,Syracuse
2017-03-26,1.67,308197.46,175398.52,49480.72,45.16,83273.06,44188.95,39025.78,58.33,conventional,2017,Tampa
2015-06-28,1.06,32408705.7,13299568.71,11505999.24,1045832.54,6557305.21,5690216.31,846752.4,20336.5,conventional,2015,TotalUS
2017-11-19,1.36,311603.0,8451.0,230533.0,1285.0,71335.0,16744.0,54591.0,0.0,conventional,2017,NorthernNewEngland
2016-09-18,1.26,153211.68,16666.21,67688.59,2707.32,66149.56,40788.78,25360.78,0.0,conventional,2016,Indianapolis
2017-02-26,0.75,122591.72,19681.43,26454.78,531.27,75924.24,58196.05,17637.97,90.22,conventional,2017,Spokane
2015-07-12,1.19,247167.15,38293.85,78845.11,42204.73,87823.46,86455.56,1367.9,0.0,conventional,2015,RaleighGreensboro
2017-12-03,1.58,38753.69,1415.83,7869.09,76.35,29392.42,29382.7,9.72,0.0,organic,2017,BaltimoreWashington
2016-07-31,1.22,4361.66,2.63,22.36,0.0,4336.67,4260.0,76.67,0.0,organic,2016,MiamiFtLauderdale
2016-09-11,1.18,3068639.36,938277.4,1164893.69,82491.6,882976.67,747297.58,133300.76,2378.33,conventional,2016,Midsouth
2017-04-09,1.75,1277721.97,37746.37,775729.89,2839.8,461405.91,407168.08,51164.8,3073.03,conventional,2017,NewYork
2016-11-13,1.7,863948.15,110018.79,257268.83,3669.98,492990.55,322666.23,170324.32,0.0,organic,2016,TotalUS
2017-11-26,1.65,4800.66,87.84,727.01,0.0,3985.81,3975.55,10.26,0.0,organic,2017,Orlando
2016-02-14,1.28,9595.71,1481.93,3314.57,0.0,4799.21,3443.29,1355.92,0.0,organic,2016,LasVegas
2017-01-22,0.94,42140393.39,14254150.46,14212881.66,908616.41,12764744.86,9462853.82,3231019.56,70871.48,conventional,2017,TotalUS
2016-06-26,1.38,2515.91,27.16,2001.1,0.0,487.65,440.0,47.65,0.0,organic,2016,GrandRapids
2017-04-23,1.38,3193269.98,536784.83,1228762.83,224335.83,1203386.49,762724.52,400843.02,39818.95,conventional,2017,GreatLakes
2015-02-08,1.23,204396.56,137587.02,24318.2,99.17,42392.17,18229.35,24162.82,0.0,conventional,2015,Orlando
2017-05-28,1.78,12161.37,325.7,4912.89,0.0,6922.78,975.95,5946.83,0.0,organic,2017,CincinnatiDayton
2015-10-18,1.78,17590.21,800.44,12022.04,6.64,4761.09,7.37,4753.72,0.0,organic,2015,Portland
2017-07-02,1.92,6241.89,267.85,1709.97,0.0,4264.07,4257.4,6.67,0.0,organic,2017,MiamiFtLauderdale
2016-07-24,1.2,178389.87,14627.32,82110.02,9886.51,71766.02,37248.18,29877.64,4640.2,conventional,2016,Indianapolis
2017-05-14,1.77,18131.79,5410.04,5406.61,0.0,7315.14,4198.56,3116.58,0.0,organic,2017,WestTexNewMexico
2018-03-04,1.41,13219.33,1054.97,10.45,0.0,12153.91,12153.91,0.0,0.0,organic,2018,Pittsburgh
2015-05-31,0.68,1377670.81,941838.33,315653.39,7287.06,112892.03,99456.4,13421.47,14.16,conventional,2015,DallasFtWorth
2015-10-04,2.01,6005.54,1289.92,4536.12,0.0,179.5,179.5,0.0,0.0,organic,2015,Sacramento
2016-05-08,1.25,256669.13,19169.71,147864.84,0.0,89634.58,89474.61,159.97,0.0,organic,2016,California
2015-08-02,1.57,1238.66,574.11,45.73,0.0,618.82,257.53,361.29,0.0,organic,2015,Pittsburgh
2016-02-14,0.81,269319.37,175416.56,29031.38,379.12,64492.31,51330.77,13161.54,0.0,conventional,2016,NewOrleansMobile
2016-07-17,1.45,71665.65,15952.32,12582.02,1043.27,42088.04,27168.06,14919.98,0.0,organic,2016,Southeast
2018-01-28,1.44,441977.0,11731.68,360982.52,1920.26,67342.54,31388.47,35837.4,116.67,conventional,2018,NorthernNewEngland
2016-01-31,1.43,772077.2,108929.21,269687.52,5515.91,387944.56,204288.83,183655.73,0.0,organic,2016,TotalUS
2017-06-11,1.35,106703.23,11619.31,25530.21,0.0,69553.71,69461.64,92.07,0.0,organic,2017,LosAngeles
2015-12-20,0.98,416298.84,82416.56,134956.77,13276.06,185649.45,185479.46,29.77,140.22,conventional,2015,Portland
2015-12-20,1.11,53170.36,7660.24,13978.6,1.56,31529.96,22728.58,8801.38,0.0,organic,2015,LosAngeles
2015-01-25,1.82,1174.53,1.26,858.4,0.0,314.87,133.33,181.54,0.0,organic,2015,Boise
2017-10-22,1.31,4769138.17,1651832.17,1462327.27,65438.43,1589540.3,1024799.25,563721.25,1019.8,conventional,2017,West
2016-07-03,1.26,6402.23,1794.82,126.06,8.4,4472.95,4472.95,0.0,0.0,organic,2016,Jacksonville
2015-12-13,1.53,5677.68,1494.58,2748.69,0.0,1434.41,196.67,1237.74,0.0,organic,2015,Detroit
2016-04-24,0.7,6893900.54,3348754.08,1465437.6,564146.38,1515562.48,1161263.73,346494.76,7803.99,conventional,2016,SouthCentral
2017-06-04,1.23,54996.69,4687.9,5471.44,38.34,44799.01,131.68,44667.33,0.0,organic,2017,Portland
2017-10-15,1.57,10795.73,166.96,1439.7,0.0,9171.38,7466.67,1704.71,0.0,organic,2017,Indianapolis
2015-11-08,1.75,4292.52,74.28,2037.97,655.73,1524.54,1357.91,166.63,0.0,organic,2015,RaleighGreensboro
2015-06-21,0.96,394035.19,243576.61,57122.76,726.55,92609.27,55420.02,37189.25,0.0,conventional,2015,Orlando
2017-04-02,1.37,122944.98,50365.37,27047.63,1687.36,43844.62,35344.15,8500.47,0.0,conventional,2017,Pittsburgh
2016-08-21,1.8,51545.86,7264.64,21638.51,525.6,22117.11,12589.18,9527.93,0.0,organic,2016,Plains
2017-08-27,1.4,5300.56,76.5,61.01,0.0,5163.05,4669.53,493.52,0.0,organic,2017,Syracuse
2015-09-13,1.61,27327.18,985.56,26008.45,0.0,333.17,323.33,9.84,0.0,organic,2015,Chicago
2015-12-06,1.48,91211.53,17839.96,47527.65,1.53,25842.39,25661.06,181.33,0.0,organic,2015,California
2016-01-03,1.58,5893.4,1241.89,1675.45,420.04,2556.02,2435.41,120.61,0.0,organic,2016,SouthCarolina
2015-05-31,1.65,53822.93,11101.07,41130.51,83.64,1507.71,0.0,1507.71,0.0,organic,2015,Seattle
2015-04-26,1.27,389892.07,183001.34,163634.35,524.42,42731.96,9833.16,32898.8,0.0,organic,2015,West
2017-11-12,1.8,15670.44,1743.38,2795.92,0.0,11131.14,10827.23,303.91,0.0,organic,2017,WestTexNewMexico
2017-01-29,1.84,12789.12,3.82,333.23,0.0,12452.07,12452.07,0.0,0.0,organic,2017,NorthernNewEngland
2018-02-18,1.29,7658.93,5.81,858.31,0.0,6794.81,6794.81,0.0,0.0,organic,2018,GrandRapids
